UniqueID,Log Probability,RFProbability,SVMProbability,GBM,(RF+Log) / 2
7525,0.043128649,0.028408523,,0.04300978,0.035768586
7526,0.050967999,0.019800528,,0.04300978,0.035384264
7527,0.819129442,0.770030845,,0.789594037,0.794580143
7528,0.111958818,0.099351853,,0.768672504,0.105655335
7529,0.135517908,0.220220449,,0.393646351,0.177869179
7530,0.041865731,0.034127684,,0.04884098,0.037996708
7531,0.448090957,0.400130096,,0.04884098,0.424110527
7532,0.46958635,0.42248304,,0.038356329,0.446034695
7533,0.943086956,0.777374086,,0.020790504,0.860230521
7534,0.933959967,0.776682383,,0.038356329,0.855321175
7535,0.517325302,0.478851886,,0.865284629,0.498088594
7536,0.979431115,0.566502224,,0.3946915,0.772966669
7537,0.008716251,0.030707434,,0.019150897,0.019711842
7538,0.711122766,0.777250138,,0.868408462,0.744186452
7539,0.19225753,0.234847626,,0.04884098,0.213552578
7540,0.059725065,0.032456546,,0.094690527,0.046090805
7541,0.679298514,0.673950887,,0.033601729,0.6766247
7542,0.750047162,0.76289348,,0.04300978,0.756470321
7543,0.039296723,0.025504183,,0.088290399,0.032400453
7544,0.895874069,0.771338411,,0.793719745,0.83360624
7545,0.008177835,0.01573171,,0.399655018,0.011954773
7546,0.053339981,0.032344472,,0.144865583,0.042842227
7547,0.00698199,0.042065519,,0.053285184,0.024523755
7548,0.005793851,0.018964535,,0.763423049,0.012379193
7549,0.032852621,0.06485584,,0.1244928,0.04885423
7550,0.035111422,0.027400337,,0.030963674,0.03125588
7551,0.116756337,0.108848582,,0.037392263,0.11280246
7552,0.050603919,0.031551183,,0.89366726,0.041077551
7553,0.038867277,0.025483456,,0.23329174,0.032175367
7554,0.046598867,0.025807752,,0.142106896,0.036203309
7555,0.707151998,0.736845231,,0.047916429,0.721998614
7556,0.005315156,0.025762649,,0.766167771,0.015538903
7557,0.227793139,0.262540184,,0.110166732,0.245166661
7558,0.753400927,0.776987741,,0.035434634,0.765194334
7559,0.139900975,0.262363626,,0.078209388,0.201132301
7560,0.007529033,0.015326849,,0.792293373,0.011427941
7561,0.350639372,0.368513328,,0.129240521,0.35957635
7562,0.142077289,0.263964406,,0.238103451,0.203020848
7563,0.021904969,0.029315943,,0.175458084,0.025610456
7564,0.042102041,0.026661458,,0.754461409,0.03438175
7565,0.046700838,0.027727461,,0.394470562,0.037214149
7566,0.070117222,0.039047086,,0.403110541,0.054582154
7567,0.04184252,0.030935344,,0.595103888,0.036388932
7568,0.075291606,0.054640859,,0.76987437,0.064966232
7569,0.599444497,0.526554542,,0.36753155,0.562999519
7570,0.046381617,0.025807752,,0.018053396,0.036094684
7571,0.016233617,0.108850943,,0.041542482,0.06254228
7572,0.205516871,0.250590623,,0.140959019,0.228053747
7573,0.913978668,0.818447645,,0.802538977,0.866213156
7574,0.068187261,0.078878521,,0.022480662,0.073532891
7575,0.046457488,0.030349801,,0.200290699,0.038403645
7576,7.89E-09,0.016557356,,0.022532952,0.008278682
7577,0.003759041,0.017036481,,0.162427988,0.010397761
7578,0.687549156,0.579512081,,0.147949777,0.633530619
7579,0.046817084,0.025807752,,0.10477837,0.036312418
7580,7.69E-09,0.01608741,,0.768749759,0.008043709
7581,2.77E-08,0.253049255,,0.035640103,0.126524642
7582,0.048372024,0.025724933,,0.382769495,0.037048478
7583,0.106709982,0.085241329,,0.414034198,0.095975655
7584,0.790979276,0.774805565,,0.720042884,0.782892421
7585,0.794144296,0.783532191,,0.14883941,0.788838244
7586,0.12687984,0.251170177,,0.368097326,0.189025008
7587,9.87E-09,0.027463296,,0.408201957,0.013731653
7588,0.046846511,0.027727461,,0.399315552,0.037286986
7589,0.003591574,0.016988355,,0.022532952,0.010289964
7590,0.046338538,0.027716621,,0.026085469,0.037027579
7591,0.042502391,0.030950438,,0.038356329,0.036726415
7592,0.052925004,0.026565384,,0.404605058,0.039745194
7593,0.035333476,0.027400337,,0.39068248,0.031366906
7594,0.010855952,0.010113656,,0.027939516,0.010484804
7595,0.026825719,0.027328368,,0.037582108,0.027077043
7596,0.077832337,0.068954241,,0.404605058,0.073393289
7597,0.345637669,0.258078727,,0.024359665,0.301858198
7598,0.08385564,0.069244837,,0.025621217,0.076550238
7599,4.17E-09,0.00663119,,0.130059747,0.003315597
7600,0.051419445,0.061367001,,0.868921749,0.056393223
7601,0.008613834,0.011795512,,0.020495129,0.010204673
7602,0.122962811,0.102904511,,0.020495129,0.112933661
7603,0.053204392,0.030848288,,0.40870604,0.04202634
7604,0.038466711,0.027450436,,0.144865583,0.032958574
7605,4.86E-09,0.017001321,,0.032400965,0.008500663
7606,0.019085931,0.090980015,,0.043594568,0.055032973
7607,2.04E-09,0.001885383,,0.043594568,0.000942692
7608,0.044427898,0.027979742,,0.050081171,0.03620382
7609,0.0087403,0.009079455,,0.033815682,0.008909877
7610,1.66E-09,0.001854949,,0.030794412,0.000927475
7611,0.099609825,0.301507912,,0.078734388,0.200558869
7612,0.104855676,0.076817651,,0.39729423,0.090836663
7613,2.26E-09,0.002117603,,0.427598621,0.001058802
7614,0.826277173,0.774921313,,0.024659506,0.800599243
7615,0.146597085,0.234838582,,0.128070897,0.190717833
7616,0.100102364,0.115173513,,0.04300978,0.107637939
7617,0.074612016,0.054640859,,0.40249113,0.064626437
7618,0.047729661,0.027703666,,0.027743016,0.037716664
7619,0.952592261,0.775976753,,0.768672504,0.864284507
7620,0.084986569,0.117790342,,0.032400965,0.101388456
7621,0.537015342,0.444255318,,0.050642387,0.49063533
7622,0.002886916,0.044634962,,0.074833744,0.023760939
7623,0.058507201,0.028646953,,0.404309944,0.043577077
7624,0.046453926,0.025807752,,0.016103457,0.036130839
7625,0.046256646,0.077851443,,0.04884098,0.062054045
7626,0.005793851,0.018964535,,0.393899679,0.012379193
7627,0.50562896,0.431814639,,0.038356329,0.468721799
7628,0.119299708,0.238041278,,0.037018623,0.178670493
7629,0.124731719,0.13907188,,0.050081171,0.1319018
7630,0.004860639,0.017282738,,0.181843725,0.011071689
7631,0.237790369,0.02537617,,0.783802412,0.13158327
7632,0.007840428,0.015374914,,0.39848788,0.011607671
7633,0.084107715,0.14681376,,0.402150869,0.115460738
7634,0.237591343,0.259476472,,0.181040644,0.248533907
7635,0.747214144,0.784329034,,0.787894853,0.765771589
7636,0.841442237,0.737319149,,0.047916429,0.789380693
7637,0.18682729,0.262975986,,0.041096902,0.224901638
7638,0.003795927,0.017233199,,0.045522215,0.010514563
7639,0.64547002,0.597316258,,0.078209388,0.621393139
7640,7.51E-09,0.026323871,,0.144865583,0.013161939
7641,0.043442937,0.030949228,,0.032400965,0.037196083
7642,0.046744237,0.025807752,,0.02053362,0.036275995
7643,0.011006164,0.036403224,,0.044389645,0.023704694
7644,0.054452367,0.031065351,,0.163069784,0.042758859
7645,0.041581323,0.030935344,,0.229113768,0.036258334
7646,0.822742718,0.765554401,,0.022636749,0.794148559
7647,0.004644324,0.017662696,,0.022050662,0.01115351
7648,0.049439533,0.031826485,,0.1144779,0.040633009
7649,0.790709059,0.775233231,,0.046466657,0.782971145
7650,0.116587976,0.109294917,,0.772089343,0.112941447
7651,1.20E-08,0.053166335,,0.400659317,0.026583174
7652,0.011302196,0.070478857,,0.40249113,0.040890527
7653,0.039198382,0.027530019,,0.854192047,0.0333642
7654,0.058058886,0.027292255,,0.045233203,0.042675571
7655,0.050209099,0.026244812,,0.783026098,0.038226956
7656,0.036498434,0.02505703,,0.058765442,0.030777732
7657,0.053583914,0.026496565,,0.408628014,0.040040239
7658,0.123135417,0.136138208,,0.045717039,0.129636812
7659,7.51E-09,0.015985191,,0.758629742,0.007992599
7660,0.046628163,0.027727461,,0.856295783,0.037177812
7661,0.050368983,0.031551183,,0.419237708,0.040960083
7662,0.110505343,0.106452746,,0.094215412,0.108479045
7663,0.061172054,0.04436547,,0.39848788,0.052768762
7664,0.042903076,0.031101349,,0.149777153,0.037002212
7665,8.11E-09,0.016002367,,0.039787206,0.008001187
7666,0.048375726,0.031122708,,0.128070897,0.039749217
7667,0.026354891,0.022215023,,0.772517636,0.024284957
7668,0.044775961,0.027978473,,0.166373932,0.036377217
7669,0.005070469,0.017968081,,0.046034819,0.011519275
7670,4.72E-08,0.260523866,,0.111674331,0.130261957
7671,0.150856773,0.262126336,,0.419322456,0.206491555
7672,0.18747255,0.272857929,,0.411057193,0.23016524
7673,0.686449993,0.726166696,,0.050642387,0.706308344
7674,0.093754858,0.131209771,,0.152492702,0.112482315
7675,1.40E-08,0.103472667,,0.409832561,0.05173634
7676,0.594728447,0.538455086,,0.856983395,0.566591766
7677,0.042370623,0.076882096,,0.035683613,0.059626359
7678,0.003522098,0.016886076,,0.793213876,0.010204087
7679,0.009798993,0.07907823,,0.775592596,0.044438611
7680,0.071949712,0.049279035,,0.110298839,0.060614374
7681,0.050757244,0.025902922,,0.985058217,0.038330083
7682,2.38E-07,0.009057164,,0.404033962,0.004528701
7683,0.041973705,0.030935344,,0.7659482,0.036454525
7684,0.565895355,0.241742905,,0.035434634,0.40381913
7685,0.026825719,0.027328368,,0.042785616,0.027077043
7686,0.038769967,0.027474644,,0.026651659,0.033122306
7687,0.008754465,0.008479455,,0.414176824,0.00861696
7688,0.27751398,0.245472609,,0.420217335,0.261493294
7689,0.054609421,0.083573622,,0.24675931,0.069091521
7690,0.08914669,0.068988092,,0.050642387,0.079067391
7691,0.170687034,0.101517892,,0.985577212,0.136102463
7692,0.018131452,0.094121466,,0.7659482,0.056126459
7693,3.84E-09,0.00503746,,0.024359665,0.002518732
7694,0.085165039,0.104128542,,0.128070897,0.094646791
7695,0.033488379,0.027391297,,0.149651443,0.030439838
7696,1.81E-09,0.001904486,,0.225886626,0.000952244
7697,1.65E-09,0.001854949,,0.038534212,0.000927475
7698,0.138804485,0.219741063,,0.016614308,0.179272774
7699,0.086060228,0.102345993,,0.855028001,0.094203111
7700,0.071693322,0.083005055,,0.778237143,0.077349189
7701,0.065173744,0.035810209,,0.039787206,0.050491976
7702,0.141093167,0.137419584,,0.788367147,0.139256376
7703,2.28E-09,0.002117603,,0.04173977,0.001058802
7704,0.042769115,0.038571545,,0.183502101,0.04067033
7705,0.870914025,0.796239161,,0.025660174,0.833576593
7706,0.050914894,0.026290178,,0.986170522,0.038602536
7707,0.868702795,0.769710827,,0.408410741,0.819206811
7708,0.119643416,0.237388104,,0.407625506,0.17851576
7709,0.052925004,0.026565384,,0.044509844,0.039745194
7710,0.051550141,0.026204459,,0.863952844,0.0388773
7711,0.183045062,0.219131214,,0.402150869,0.201088138
7712,0.005211459,0.041912305,,0.758629742,0.023561882
7713,0.044891089,0.030397425,,0.041096902,0.037644257
7714,0.19362102,0.260554387,,0.168338657,0.227087704
7715,0.036671171,0.02505703,,0.051971774,0.030864101
7716,0.005803268,0.018964535,,0.046253918,0.012383902
7717,0.988131074,0.568177041,,0.048805258,0.778154057
7718,0.036671171,0.02505703,,0.037018623,0.030864101
7719,0.066034596,0.042279974,,0.417918831,0.054157285
7720,0.05895876,0.03131976,,0.028905873,0.04513926
7721,0.044817656,0.026006047,,0.288398251,0.035411851
7722,0.068078436,0.047688542,,0.04391921,0.057883489
7723,0.003585732,0.016988355,,0.785517821,0.010287044
7724,0.016373976,0.039583114,,0.418239059,0.027978545
7725,0.768260481,0.77917687,,0.905317034,0.773718675
7726,0.044887642,0.026006047,,0.046253918,0.035446844
7727,4.00E-08,0.24710995,,0.412949415,0.123554995
7728,0.117770938,0.1090936,,0.030981118,0.113432269
7729,0.047109553,0.025913795,,0.025660174,0.036511674
7730,0.036902712,0.025015934,,0.080880973,0.030959323
7731,0.081252166,0.097532092,,0.044509844,0.089392129
7732,0.058058886,0.027292255,,0.033601729,0.042675571
7733,0.046309415,0.025807752,,0.192358684,0.036058583
7734,0.736013556,0.762075213,,0.413885645,0.749044384
7735,0.047773969,0.025724933,,0.420353955,0.036749451
7736,0.053920366,0.032393159,,0.418939431,0.043156762
7737,0.040867901,0.025621282,,0.418939431,0.033244592
7738,0.051073008,0.026039182,,0.796478013,0.038556095
7739,0.048001086,0.030600428,,0.413840407,0.039300757
7740,0.043439596,0.027224813,,0.417871283,0.035332205
7741,0.057795826,0.040943035,,0.048805258,0.049369431
7742,0.971701228,0.769065287,,0.988669158,0.870383257
7743,0.758524172,0.776195169,,0.432059525,0.767359671
7744,0.036555926,0.02505703,,0.160937439,0.030806478
7745,0.058327487,0.028582626,,0.031094149,0.043455056
7746,0.532131238,0.451628991,,0.805736565,0.491880115
7747,0.048598122,0.025759774,,0.215966505,0.037178948
7748,0.469179475,0.423140046,,0.789571982,0.44615976
7749,0.053006948,0.026565384,,0.030840986,0.039786166
7750,0.045168628,0.026006047,,0.044450841,0.035587337
7751,0.036269335,0.02505703,,0.404310313,0.030663182
7752,0.046598867,0.025807752,,0.024396751,0.036203309
7753,0.054172179,0.081269428,,0.140773131,0.067720804
7754,0.048779989,0.027833535,,0.421453028,0.038306762
7755,0.00534113,0.018937538,,0.415527257,0.012139334
7756,0.047036273,0.025807752,,0.787390683,0.036422013
7757,0.048225538,0.030687037,,0.802881443,0.039456287
7758,0.036786766,0.025015934,,0.422658318,0.03090135
7759,0.725986956,0.783644269,,0.390639042,0.754815612
7760,0.059779809,0.031315794,,0.162850505,0.045547801
7761,0.095068245,0.112233553,,0.160937439,0.103650899
7762,0.01014232,0.022526293,,0.783858706,0.016334307
7763,0.045027926,0.026006047,,0.158418906,0.035516986
7764,0.049129589,0.02575811,,0.786288937,0.037443849
7765,0.044334066,0.030397425,,0.02795159,0.037365745
7766,0.043780271,0.026902366,,0.988450716,0.035341318
7767,0.049512578,0.025755199,,0.829400467,0.037633888
7768,0.040186204,0.058278335,,0.060909454,0.049232269
7769,0.046526343,0.025807752,,0.029393559,0.036167047
7770,0.044677996,0.026006047,,0.113881093,0.035342021
7771,0.072014803,0.07150981,,0.045233203,0.071762306
7772,0.048225538,0.030687037,,0.054797785,0.039456287
7773,0.054536539,0.031065351,,0.057664412,0.042800945
7774,0.043711933,0.026902366,,0.413737742,0.035307149
7775,1.65E-08,0.127841455,,0.072785973,0.063920735
7776,0.040169306,0.025596892,,0.39902171,0.032883099
7777,0.663885148,0.706511338,,0.166373932,0.685198243
7778,0.041448116,0.025621282,,0.046466657,0.033534699
7779,0.075816067,0.073474968,,0.412608962,0.074645517
7780,0.038261587,0.025435664,,0.039713908,0.031848625
7781,0.180362664,0.268944321,,0.048805258,0.224653493
7782,0.046165331,0.025807752,,0.775592712,0.035986541
7783,0.043917254,0.026869347,,0.780422547,0.0353933
7784,0.052598425,0.026667897,,0.047964719,0.039633161
7785,7.86E-09,0.01816904,,0.030981118,0.009084524
7786,0.100042996,0.168630395,,0.789775474,0.134336696
7787,0.025286641,0.022185678,,0.788077363,0.023736159
7788,0.040638224,0.027577833,,0.043615367,0.034108028
7789,0.684689245,0.723661688,,0.216615369,0.704175467
7790,0.080167277,0.116708435,,0.98834223,0.098437856
7791,0.774919142,0.576578057,,0.873072903,0.6757486
7792,7.81E-09,0.016329156,,0.134433368,0.008164582
7793,0.015022388,0.10074477,,0.027356615,0.057883579
7794,4.47E-08,0.254466349,,0.77538893,0.127233197
7795,0.039507169,0.027558074,,0.177796489,0.033532621
7796,0.248116532,0.309999094,,0.110015169,0.279057813
7797,0.036555926,0.02505703,,0.415002068,0.030806478
7798,0.656555967,0.703533989,,0.782962343,0.680044978
7799,0.091156567,0.069491287,,0.420217335,0.080323927
7800,0.04095787,0.027675133,,0.423271151,0.034316501
7801,0.03895302,0.027474644,,0.818952955,0.033213832
7802,0.059176988,0.032131109,,0.796412131,0.045654048
7803,0.036728925,0.025485601,,0.792095949,0.031107263
7804,0.026023548,0.202934418,,0.047964719,0.114478983
7805,0.003516369,0.016886076,,0.427163689,0.010201222
7806,1.21E-08,0.066457359,,0.769610518,0.033228686
7807,0.045385014,0.074646731,,0.027264872,0.060015873
7808,0.049053329,0.02575811,,0.04173977,0.037405719
7809,1.84E-08,0.011423298,,0.157888927,0.005711658
7810,0.026825719,0.027328368,,0.042801509,0.027077043
7811,0.756768051,0.522606072,,0.040007267,0.639687061
7812,0.094787534,0.112233553,,0.041637953,0.103510544
7813,0.338285795,0.258628283,,0.415002068,0.298457039
7814,0.113301685,0.098234461,,0.081059454,0.105768073
7815,0.143557905,0.23110004,,0.417871283,0.187328972
7816,0.015403605,0.020892927,,0.412386051,0.018148266
7817,0.154676073,0.101273531,,0.407713376,0.127974802
7818,0.042260679,0.028229473,,0.030981118,0.035245076
7819,0.036694466,0.027400337,,0.162850505,0.032047401
7820,0.019394187,0.092835537,,0.043092326,0.056114862
7821,4.43E-09,0.010270093,,0.805736565,0.005135049
7822,1.99E-09,0.001908857,,0.417298214,0.000954429
7823,1.65E-09,0.001854949,,0.411302555,0.000927475
7824,0.04860184,0.030741306,,0.043092326,0.039671573
7825,0.022486541,0.033942988,,0.416756889,0.028214764
7826,2.29E-09,0.002763057,,0.420171901,0.00138153
7827,0.697516269,0.742243952,,0.403110541,0.719880111
7828,0.011395027,0.01210112,,0.031757109,0.011748074
7829,0.865112946,0.798854819,,0.801411285,0.831983883
7830,0.088222496,0.069082559,,0.788455645,0.078652528
7831,0.089194472,0.103592493,,0.127863713,0.096393482
7832,0.123665557,0.134095723,,0.030981118,0.12888064
7833,0.039943392,0.027558074,,0.412608962,0.033750733
7834,0.188320971,0.263387028,,0.046466657,0.225853999
7835,0.9690741,0.765112371,,0.165480251,0.867093236
7836,0.004971522,0.042506233,,0.027356615,0.023738878
7837,0.056996052,0.027382908,,0.02918714,0.04218948
7838,0.050946759,0.028070816,,0.042203117,0.039508788
7839,0.008954241,0.018072914,,0.139738131,0.013513577
7840,0.005784448,0.018964535,,0.056133504,0.012374492
7841,0.083650062,0.103740688,,0.242240253,0.093695375
7842,0.0904829,0.224372584,,0.40296978,0.157427742
7843,0.062537414,0.0403089,,0.040007267,0.051423157
7844,0.05131105,0.026097168,,0.288255985,0.038704109
7845,0.197112563,0.251141336,,0.414677983,0.22412695
7846,0.048825222,0.025759774,,0.043816528,0.037292498
7847,0.095068245,0.112233553,,0.788916043,0.103650899
7848,0.005280721,0.017694139,,0.072297524,0.01148743
7849,0.046021674,0.025890045,,0.420353955,0.03595586
7850,0.037487729,0.025039371,,0.046253918,0.03126355
7851,0.047777627,0.030523991,,0.410763525,0.039150809
7852,6.66E-09,0.025451482,,0.024396751,0.012725744
7853,0.501136731,0.431140576,,0.025851467,0.466138654
7854,0.053783385,0.033607728,,0.877104024,0.043695557
7855,0.760017127,0.777445384,,0.060909454,0.768731256
7856,0.728002221,0.748358201,,0.117210663,0.738180211
7857,0.154534996,0.24312442,,0.111674331,0.198829708
7858,0.054929187,0.040038157,,0.424087222,0.047483672
7859,0.052031486,0.026266226,,0.040222609,0.039148856
7860,0.004071039,0.016853986,,0.035471121,0.010462512
7861,0.050290901,0.031551183,,0.786226813,0.040921042
7862,0.008033363,0.015495627,,0.440243872,0.011764495
7863,0.052517078,0.026667897,,0.427163689,0.039592487
7864,0.529549941,0.49196569,,0.029393559,0.510757815
7865,0.465113072,0.417414538,,0.793213876,0.441263805
7866,0.038141541,0.02517188,,0.430133078,0.03165671
7867,0.064283677,0.035965376,,0.060241678,0.050124526
7868,0.110826903,0.099080132,,0.168338657,0.104953517
7869,0.670461314,0.588697046,,0.100218401,0.62957918
7870,0.123136442,0.297886897,,0.022476682,0.21051167
7871,0.06654514,0.081796899,,0.410763525,0.074171019
7872,0.038201519,0.025750894,,0.05297022,0.031976206
7873,0.23436434,0.302985867,,0.424094664,0.268675104
7874,0.834149598,0.580013091,,0.407908917,0.707081344
7875,0.051231586,0.026097168,,0.022617301,0.038664377
7876,0.052631285,0.031003182,,0.040503818,0.041817233
7877,0.042300135,0.026661458,,0.02365878,0.034480796
7878,4.57E-08,0.262286067,,0.413052778,0.131143056
7879,0.052521079,0.033427702,,0.418939431,0.04297439
7880,0.025692421,0.021543912,,0.224926403,0.023618167
7881,0.727354775,0.742794988,,0.408410741,0.735074882
7882,0.007510594,0.046000628,,0.055514994,0.026755611
7883,0.68385673,0.630894785,,0.034920819,0.657375757
7884,0.045454778,0.030388628,,0.223027331,0.037921703
7885,7.73E-09,0.016284127,,0.134433368,0.008142068
7886,2.32E-08,0.249816252,,0.79849566,0.124908138
7887,0.090665139,0.111113719,,0.046466657,0.100889429
7888,0.153385184,0.257783077,,0.224926403,0.205584131
7889,0.812265036,0.768659997,,0.406646115,0.790462516
7890,0.033913971,0.027391297,,0.415673187,0.030652634
7891,0.614203897,0.655230382,,0.045463698,0.634717139
7892,0.037256425,0.069727612,,0.017481927,0.053492019
7893,0.017227679,0.115506247,,0.782840437,0.066366963
7894,0.003722512,0.017815142,,0.028905873,0.010768827
7895,1.07E-08,0.036047874,,0.025660174,0.018023942
7896,0.053589237,0.082614182,,0.038292638,0.06810171
7897,0.678709082,0.589642516,,0.110015169,0.634175799
7898,0.011960547,0.010213841,,0.030981118,0.011087194
7899,0.051231586,0.026097168,,0.160937439,0.038664377
7900,0.037511522,0.027412532,,0.026563954,0.032462027
7901,2.89E-09,0.00274627,,0.408410741,0.001373136
7902,0.062979084,0.03609632,,0.196349311,0.049537702
7903,0.026825719,0.027328368,,0.039274511,0.027077043
7904,0.052144695,0.033382719,,0.420028691,0.042763707
7905,0.085885625,0.068996302,,0.798940238,0.077440964
7906,0.348228576,0.259397101,,0.420353955,0.303812839
7907,0.037740132,0.058391721,,0.043092326,0.048065927
7908,0.080555909,0.094376781,,0.78167112,0.087466345
7909,7.80E-09,0.016284127,,0.782962343,0.008142068
7910,0.047433534,0.027701373,,0.039437957,0.037567454
7911,0.13737747,0.123129409,,0.787390683,0.130253439
7912,0.046266399,0.027716621,,0.091471378,0.03699151
7913,0.014880006,0.065723294,,0.419237708,0.04030165
7914,2.86E-09,0.00274627,,0.422658318,0.001373136
7915,2.07E-09,0.001885383,,0.04173977,0.000942692
7916,1.65E-09,0.001854949,,0.0565194,0.000927475
7917,0.036479617,0.022031053,,0.131516549,0.029255335
7918,0.005770326,0.009381124,,0.147866043,0.007575725
7919,0.034489227,0.063769929,,0.898826183,0.049129578
7920,2.26E-09,0.002450936,,0.031757109,0.001225469
7921,0.013706824,0.07309249,,0.412608962,0.043399657
7922,0.007481147,0.00908731,,0.029393559,0.008284228
7923,0.978721962,0.699875291,,0.026376866,0.839298626
7924,0.397859261,0.374810943,,0.101589061,0.386335102
7925,0.086704858,0.102204162,,0.029463631,0.09445451
7926,0.063950039,0.03771449,,0.020860446,0.050832265
7927,0.622300466,0.658256348,,0.034439958,0.640278407
7928,0.113488147,0.222469391,,0.432634458,0.167978769
7929,0.005784448,0.018964535,,0.402747291,0.012374492
7930,0.668245354,0.70479212,,0.411302555,0.686518737
7931,0.605263301,0.661962403,,0.039713908,0.633612852
7932,0.867204974,0.769918115,,0.139897275,0.818561544
7933,0.046628163,0.027727461,,0.099565629,0.037177812
7934,0.067809822,0.036089272,,0.778237258,0.051949547
7935,0.045525712,0.030388628,,0.411742098,0.03795717
7936,5.90E-09,0.038098454,,0.987919492,0.01904923
7937,1.22E-08,0.068625244,,0.200280787,0.034312628
7938,0.736376996,0.521245607,,0.801721014,0.628811301
7939,0.754612946,0.777018694,,0.060241678,0.76581582
7940,0.039358443,0.025429913,,0.139897275,0.032394178
7941,0.040829724,0.027617956,,0.054147912,0.03422384
7942,0.045027926,0.026006047,,0.147866043,0.035516986
7943,0.046744237,0.025807752,,0.039787206,0.036275995
7944,0.043711933,0.026902366,,0.818952955,0.035307149
7945,0.04566439,0.026006047,,0.407577008,0.035835219
7946,0.042765823,0.026858175,,0.04173977,0.034811999
7947,0.04398928,0.040638978,,0.043816528,0.042314129
7948,0.047997412,0.025724933,,0.414021675,0.036861172
7949,0.059144771,0.041478831,,0.090218861,0.050311801
7950,0.047997412,0.025724933,,0.419237708,0.036861172
7951,0.041124808,0.025621282,,0.060909454,0.033373045
7952,0.041124808,0.025621282,,0.049013412,0.033373045
7953,0.041253841,0.025621282,,0.183436898,0.033437561
7954,0.039296723,0.025504183,,0.044450841,0.032400453
7955,0.041839296,0.026987621,,0.045233203,0.034413458
7956,0.0429669,0.026858175,,0.05589689,0.034912538
7957,0.041060437,0.025621282,,0.803713886,0.03334086
7958,0.476613482,0.188330514,,0.155449039,0.332471998
7959,0.69655568,0.732871166,,0.039713908,0.714713423
7960,0.507121613,0.469712118,,0.054797785,0.488416865
7961,0.094507566,0.111633553,,0.780568166,0.10307056
7962,0.155957523,0.136511616,,0.040007267,0.14623457
7963,0.061172054,0.04436547,,0.040007267,0.052768762
7964,0.058005621,0.032181623,,0.272938884,0.045093622
7965,0.004892349,0.017282738,,0.430133078,0.011087544
7966,0.044747774,0.026006047,,0.417728291,0.03537691
7967,0.042326849,0.028241857,,0.054193147,0.035284353
7968,0.042899774,0.026858175,,0.033105392,0.034878975
7969,0.636020787,0.663456225,,0.792731322,0.649738506
7970,0.007689395,0.015371147,,0.047964719,0.011530271
7971,0.074386742,0.057282848,,0.0565194,0.065834795
7972,0.046919509,0.027727461,,0.117210663,0.037323485
7973,0.231987565,0.167914737,,0.786542225,0.199951151
7974,8.44E-09,0.025835359,,0.155449039,0.012917684
7975,8.39E-09,0.0160368,,0.038980428,0.008018404
7976,0.007061723,0.041838358,,0.412386051,0.024450041
7977,0.039420256,0.025429913,,0.796504148,0.032425085
7978,0.59262231,0.532666932,,0.783224888,0.562644621
7979,0.558050592,0.465966197,,0.026563954,0.512008394
7980,0.032242322,0.027880308,,0.407713376,0.030061315
7981,0.065034189,0.041490782,,0.771056351,0.053262485
7982,6.63E-09,0.025451482,,0.086915174,0.012725744
7983,0.705796953,0.735682539,,0.028590791,0.720739746
7984,0.317939756,0.33152804,,0.818272917,0.324733898
7985,0.044677996,0.026006047,,0.054193147,0.035342021
7986,0.659129894,0.706350725,,0.414461603,0.682740309
7987,0.052064011,0.029367232,,0.195910949,0.040715622
7988,0.013820757,0.09411542,,0.40799015,0.053968089
7989,0.856913365,0.767823224,,0.019666938,0.812368295
7990,1.05E-08,0.036284613,,0.051971774,0.018142312
7991,0.003278617,0.016599744,,0.054121086,0.009939181
7992,0.034706665,0.029272598,,0.060909454,0.031989631
7993,0.089678715,0.068988092,,0.240372708,0.079333403
7994,0.003728576,0.050803125,,0.155449039,0.02726585
7995,6.70E-09,0.026451482,,0.030840986,0.013225744
7996,0.041000289,0.076339866,,0.086915174,0.058670078
7997,0.039383375,0.027530019,,0.02918714,0.033456697
7998,0.048825222,0.025759774,,0.023738891,0.037292498
7999,8.85E-09,0.016020677,,0.029393559,0.008010343
8000,1.79E-09,0.003471153,,0.143426977,0.001735577
8001,0.044775961,0.027978473,,0.779863952,0.036377217
8002,0.320961514,0.244089057,,0.177796489,0.282525285
8003,0.038157619,0.059275535,,0.034439958,0.048716577
8004,0.20632985,0.312859854,,0.381553754,0.259594852
8005,0.156177174,0.101373931,,0.80823378,0.128775553
8006,0.013379469,0.063317336,,0.794569241,0.038348402
8007,3.55E-09,0.003554765,,0.046466657,0.001777384
8008,1.66E-09,0.001854949,,0.039437957,0.000927475
8009,2.09E-09,0.001885383,,0.174538691,0.000942692
8010,0.087223705,0.101367154,,0.415002068,0.094295429
8011,0.019131709,0.02187023,,0.03522357,0.02050097
8012,2.24E-09,0.002112772,,0.143347689,0.001056387
8013,0.460205951,0.214726738,,0.137691418,0.337466344
8014,0.766497147,0.515238228,,0.261015985,0.640867688
8015,0.053171194,0.026480601,,0.439604811,0.039825898
8016,0.925088481,0.775570887,,0.783162119,0.850329684
8017,0.898020553,0.777671957,,0.785643685,0.837846255
8018,0.840130136,0.734417677,,0.227222755,0.787273907
8019,0.785513265,0.692195039,,0.027421646,0.738854152
8020,0.136794824,0.300862431,,0.026838506,0.218828627
